round,effect,N,p0,delta,delta_fraction,delta_pp,q,q_fraction,n_A,n_B,K,tau,flips_B,buyers_A,buyers_B,mean_A,mean_B,difference,difference_pp,difference_per_10000,relative_change,se,ci_low,ci_high,p_value,df,method,unit,status,reason,estimation_error,two_sided_rejection,positive_rejection,negative_rejection,srm_status,srm_statistic,srm_p,srm_flag
42,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42186,41979,439,0.00521594487019545,206,2395,2623,0.056772388944199496,0.06248362276376283,0.005711233819563337,0.5711233819563337,57.11233819563337,0.10059879328271354,0.0016324237571956868,0.002511742047952233,0.00891072559117444,0.00046766891966335694,,unpooled_wald_z_min_cell_10,probability,ok,,0.0004952889493678869,True,True,False,ok,0.5091071110319016,0.4755256365342888,False
42,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42186,41979,509,0.006047644507812036,238,2395,2655,0.056772388944199496,0.06324590866862002,0.0064735197244205275,0.6473519724420528,64.73519724420528,0.11402584680350913,0.0016372791382302894,0.0032645115808503837,0.009682527867990672,7.691078113475111e-05,,unpooled_wald_z_min_cell_10,probability,ok,,0.00042587521660849095,True,True,False,ok,0.5091071110319016,0.4755256365342888,False
42,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42186,41979,714,0.008483336303689182,347,2395,2764,0.056772388944199496,0.06584244503203983,0.009070056087840332,0.9070056087840332,90.70056087840332,0.1597617478587191,0.0016536479876305783,0.005828965588977262,0.012311146586703403,4.13756814197348e-08,,unpooled_wald_z_min_cell_10,probability,ok,,0.00058671978415115,True,True,False,ok,0.5091071110319016,0.4755256365342888,False
43,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42086,42079,0,0.0,0,2412,2400,0.057311219883096516,0.05703557594049288,-0.00027564394260363306,-0.027564394260363306,-2.7564394260363305,-0.004809598245612148,0.0016005786945673488,-0.003412720538377772,0.002861432653170506,0.8632683669054304,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0002756439426036342,False,False,False,ok,0.0005821897463316105,0.9807500237087872,False
43,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42086,42079,92,0.001093090952296085,46,2412,2446,0.057311219883096516,0.058128757812685665,0.0008175379295891488,0.08175379295891488,8.175379295891489,0.014264884454680314,0.001607743619410086,-0.0023335816608286916,0.003968657520006989,0.6111026086564366,,unpooled_wald_z_min_cell_10,probability,ok,,-0.000275553022706939,False,False,False,ok,0.0005821897463316105,0.9807500237087872,False
43,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42086,42079,158,0.0018772648963345808,80,2412,2480,0.057311219883096516,0.05893676180517598,0.0016255419220794626,0.16255419220794626,16.255419220794625,0.028363415146200773,0.0016130076618907268,-0.0015358950020135224,0.004786978846172447,0.3135645366815444,,unpooled_wald_z_min_cell_10,probability,ok,,-0.00025172297425511903,False,False,False,ok,0.0005821897463316105,0.9807500237087872,False
43,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42086,42079,239,0.0028396601912909166,125,2412,2525,0.057311219883096516,0.06000617885406022,0.0026949589709637026,0.26949589709637023,26.949589709637024,0.04702323517909552,0.0016199337481221615,-0.0004800528326967136,0.005869970774624119,0.09618780137246487,,unpooled_wald_z_min_cell_10,probability,ok,,-0.00014470122032721324,False,False,False,ok,0.0005821897463316105,0.9807500237087872,False
43,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42086,42079,306,0.003635715558723935,158,2412,2558,0.057311219883096516,0.060790418023242,0.0034791981401454813,0.34791981401454813,34.79198140145481,0.06070710320321838,0.0016249834862356886,0.00029428903165119305,0.006664107248639769,0.03226865415848106,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0001565174185784546,True,True,False,ok,0.0005821897463316105,0.9807500237087872,False
43,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42086,42079,351,0.004170379611477455,180,2412,2580,0.057311219883096516,0.06131324413602985,0.004002024252933334,0.4002024252933334,40.02024252933334,0.06982968188596696,0.0016283362916111497,0.0008105437666559696,0.007193504739210698,0.01398150687817943,,unpooled_wald_z_min_cell_10,probability,ok,,-0.00016835535854412304,True,True,False,ok,0.0005821897463316105,0.9807500237087872,False
43,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42086,42079,388,0.004609992277074794,200,2412,2600,0.057311219883096516,0.061788540602200626,0.0044773207191041095,0.447732071910411,44.773207191041095,0.07812293523392021,0.0016313748615902663,0.001279884745103172,0.007674756693105047,0.006060174974198131,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0001326715579706876,True,True,False,ok,0.0005821897463316105,0.9807500237087872,False
43,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42086,42079,441,0.005239707716984495,227,2412,2627,0.057311219883096516,0.06243019083153117,0.005118970948434651,0.5118970948434651,51.18970948434651,0.08931882725365702,0.0016354627689578291,0.001913522823221154,0.008324419073648148,0.0017481631612739276,,unpooled_wald_z_min_cell_10,probability,ok,,-0.00012073676854984383,True,True,False,ok,0.0005821897463316105,0.9807500237087872,False
43,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42086,42079,647,0.007687280936256163,330,2412,2730,0.057311219883096516,0.06487796763231066,0.007566747749214141,0.7566747749214141,75.6674774921414,0.13202908199561622,0.0016509099948431966,0.00433102361760427,0.010802471880824012,4.575196293135225e-06,,unpooled_wald_z_min_cell_10,probability,ok,,-0.00012053318704202638,True,True,False,ok,0.0005821897463316105,0.9807500237087872,False
44,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42378,41787,0,0.0,0,2476,2336,0.058426542073717495,0.05590255342570656,-0.0025239886480109344,-0.2523988648010934,-25.239886480109345,-0.043199350131424626,0.0016003620200394694,-0.005660640569514062,0.0006126632734921936,0.11476422189490464,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0025239886480109353,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42378,41787,90,0.0010693281055070398,46,2476,2382,0.058426542073717495,0.057003374255151125,-0.0014231678185663704,-0.14231678185663704,-14.231678185663704,-0.02435824144394412,0.00160764668503884,-0.004574097421107705,0.001727761783974964,0.37602228328650755,,unpooled_wald_z_min_cell_10,probability,ok,,-0.002492495924073411,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42378,41787,181,0.002150537634408602,86,2476,2422,0.058426542073717495,0.057960609759015964,-0.00046593231470153096,-0.046593231470153096,-4.65932314701531,-0.007974668672221921,0.001613939844679948,-0.0036291962834883976,0.0026973316540853357,0.7728167091785869,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0026164699491101353,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42378,41787,250,0.002970355848630666,117,2476,2453,0.058426542073717495,0.058702467274511214,0.00027592520079371824,0.027592520079371824,2.7592520079371825,0.0047226002258627595,0.0016187908992292845,-0.0028968466601968874,0.003448697061784324,0.8646551396653456,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0026944306478369493,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42378,41787,333,0.003956513990376047,160,2476,2496,0.058426542073717495,0.05973149544116591,0.0013049533674484165,0.13049533674484165,13.049533674484165,0.022334940955464053,0.0016254823993115857,-0.0018809335927060461,0.004490840327602879,0.42208461738344416,,unpooled_wald_z_min_cell_10,probability,ok,,-0.002651560622927629,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42378,41787,382,0.004538703736707657,181,2476,2517,0.058426542073717495,0.06023404408069495,0.0018075020069774558,0.18075020069774558,18.07502006977456,0.030936316660618184,0.0016287346953117704,-0.0013847593362044325,0.004999763350159344,0.26710315049521427,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0027312017297301994,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42378,41787,419,0.004978316402304996,200,2476,2536,0.058426542073717495,0.06068873094503075,0.002262188871313256,0.2262188871313256,22.62188871313256,0.03871851372718625,0.0016316684712142696,-0.0009358225669762422,0.005460200309602754,0.16561662254859788,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0027161275309917398,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42378,41787,480,0.0057030832293708785,233,2476,2569,0.058426542073717495,0.06147845023571924,0.0030519081620017444,0.3051908162001744,30.519081620017445,0.052234961263856995,0.001636744294211001,-0.0001560517065532477,0.006259868030556736,0.062234514662163364,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0026511750673691306,False,False,False,ok,4.149955444662271,0.04163561942354618,False
44,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42378,41787,648,0.007699162359650686,318,2476,2654,0.058426542073717495,0.06351257568143202,0.005086033607714528,0.5086033607714529,50.860336077145284,0.08705005340376668,0.0016497048055486895,0.0018526716037164438,0.008319395611712613,0.0020492778796832793,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0026131287519361567,True,True,False,ok,4.149955444662271,0.04163561942354618,False
45,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,41993,42172,0,0.0,0,2390,2422,0.05691424761269735,0.05743147111827753,0.0005172235055801791,0.05172235055801791,5.172235055801791,0.009087768481099774,0.0016005674354078036,-0.002619831022646755,0.0036542780338071133,0.7465815795927958,,unpooled_wald_z_min_cell_10,probability,ok,,0.0005172235055801758,False,False,False,ok,0.3806926869839007,0.5372327549826151,False
45,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,41993,42172,79,0.0009386324481672904,40,2390,2462,0.05691424761269735,0.05837996775111448,0.0014657201384171287,0.14657201384171287,14.657201384171287,0.025753132122406062,0.0016067677273972284,-0.0016834867388027105,0.004614927015636968,0.36165472506848606,,unpooled_wald_z_min_cell_10,probability,ok,,0.0005270876902498388,False,False,False,ok,0.3806926869839007,0.5372327549826151,False
45,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,41993,42172,168,0.0019960791302798073,79,2390,2501,0.05691424761269735,0.059304751968130516,0.0023905043554331637,0.23905043554331637,23.905043554331638,0.04200186167267985,0.0016127773265492572,-0.0007704811196861741,0.0055514898305525015,0.13827953241935712,,unpooled_wald_z_min_cell_10,probability,ok,,0.0003944252251533513,False,False,False,ok,0.3806926869839007,0.5372327549826151,False
45,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,41993,42172,245,0.0029109487316580527,118,2390,2540,0.05691424761269735,0.060229536185146544,0.003315288572449192,0.3315288572449192,33.15288572449192,0.05825059122295352,0.0016187520876637118,0.0001425927807292924,0.006487984364169091,0.04055489708883767,,unpooled_wald_z_min_cell_10,probability,ok,,0.00040433984079113575,True,True,False,ok,0.3806926869839007,0.5372327549826151,False
45,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,41993,42172,322,0.0038258183330362977,155,2390,2577,0.05691424761269735,0.06110689557052072,0.00419264795782337,0.419264795782337,41.926479578233696,0.07366605259116184,0.0016243885960804641,0.001008904812608079,0.0073763911030386604,0.009849684152401386,,unpooled_wald_z_min_cell_10,probability,ok,,0.0003668296247870726,True,True,False,ok,0.3806926869839007,0.5372327549826151,False
45,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,41993,42172,365,0.004336719539000772,175,2390,2597,0.05691424761269735,0.0615811438869392,0.004666896274241848,0.46668962742418485,46.66896274241848,0.08199873441181504,0.00162742255945378,0.0014772066700844445,0.007856585878399252,0.004135182926345298,,unpooled_wald_z_min_cell_10,probability,ok,,0.00033017673524107473,True,True,False,ok,0.3806926869839007,0.5372327549826151,False
45,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,41993,42172,399,0.004740687934414543,189,2390,2611,0.05691424761269735,0.061913117708432136,0.004998870095734784,0.49988700957347837,49.98870095734784,0.08783161168627229,0.0016295410254663677,0.0018050283744902359,0.008192711816979331,0.002157453536315415,,unpooled_wald_z_min_cell_10,probability,ok,,0.0002581821613202379,True,True,False,ok,0.3806926869839007,0.5372327549826151,False
45,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,41993,42172,455,0.005406047644507812,210,2390,2632,0.05691424761269735,0.062411078440671536,0.005496830827974183,0.5496830827974184,54.968308279741834,0.09658092759795811,0.001632710569550519,0.0022967769144772872,0.00869688474147108,0.0007607607400123318,,unpooled_wald_z_min_cell_10,probability,ok,,9.078318346636925e-05,True,True,False,ok,0.3806926869839007,0.5372327549826151,False
45,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,41993,42172,635,0.007544703855521892,301,2390,2723,0.05691424761269735,0.0645689082803756,0.007654660667678254,0.7654660667678254,76.54660667678253,0.1344946298819301,0.001646333481363319,0.004427906337663704,0.010881414997692802,3.3270820617339756e-06,,unpooled_wald_z_min_cell_10,probability,ok,,0.00010995681215635882,True,True,False,ok,0.3806926869839007,0.5372327549826151,False
46,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42308,41857,0,0.0,0,2466,2346,0.05828684882291765,0.056047972859975634,-0.002238875962942019,-0.2238875962942019,-22.38875962942019,-0.03841133991895821,0.0016004258871971458,-0.005375653061773988,0.0008979011358899499,0.16183544133265315,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0022388759629420204,False,False,False,ok,2.4166933998693043,0.12004809052987718,False
46,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42308,41857,88,0.0010455652587179943,44,2466,2390,0.05828684882291765,0.057099170986931694,-0.001187677835985959,-0.11876778359859591,-11.87677835985959,-0.020376428988197064,0.0016073691154543403,-0.0043380634121384706,0.001962707740166552,0.45997044384250785,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0022332430947039498,False,False,False,ok,2.4166933998693043,0.12004809052987718,False
46,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42308,41857,163,0.0019366720133071943,83,2466,2429,0.05828684882291765,0.058030914781279114,-0.00025593404163853917,-0.025593404163853917,-2.5593404163853917,-0.004390939754113267,0.0016134846838588607,-0.003418305911608901,0.002906437828331823,0.8739667562253992,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0021926060549457287,False,False,False,ok,2.4166933998693043,0.12004809052987718,False
46,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42308,41857,235,0.002792134497712826,119,2466,2465,0.05828684882291765,0.05889098597606135,0.0006041371531436968,0.060413715314369676,6.041371531436967,0.010364896461964122,0.001619097951927791,-0.0025692365200773374,0.003777510826364731,0.7090502509132598,,unpooled_wald_z_min_cell_10,probability,ok,,-0.002187997344569126,False,False,False,ok,2.4166933998693043,0.12004809052987718,False
46,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42308,41857,305,0.0036238341353294124,156,2466,2502,0.05828684882291765,0.059774948037365314,0.0014880992144476607,0.14880992144476607,14.880992144476608,0.025530617017376977,0.0016248356030170378,-0.0016965200482641544,0.004672718477159476,0.3597476641938274,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0021357349208817487,False,False,False,ok,2.4166933998693043,0.12004809052987718,False
46,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42308,41857,364,0.0043248381156062495,182,2466,2528,0.05828684882291765,0.06039611056693026,0.0021092617440126096,0.21092617440126096,21.092617440126098,0.03618760984009955,0.0016288485184495613,-0.0010832226884199565,0.005301746176445176,0.19534079206009514,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0022155763715936386,False,False,False,ok,2.4166933998693043,0.12004809052987718,False
